INFO	Title	PCDC Data Model										
INFO	Name	pcdc_v1.8										
INFO	Release Notes	https://github.com/chicagopcdc/d4cg-modeling/tree/main/pcdc/pcdc-model/pcdc_v1.8										
INFO	Used By	all_v1.1, all_v1.0, aml_v1.7, aml_v1.6, aml_v1.5, aml_v1.4, aml_v1.3, aml_v1.2, aml_v1.1, aml_v1.0, ews_v1.2, ews_v1.1, ews_v1.0, gct_v1.2, gct_v1.1, gct_v1.0, hl_v1.0, nbl_v1.1, nbl_v1.0, nrsts_v1.0, os_v1.2, os_v1.1, os_v1.0, rms_v1.0										
INFO	License	Creative Commons Attribution-NonCommercial 4.0 International License (https://creativecommons.org/licenses/by-nc/4.0/)										
INFO	D4CG Data Modeling Wiki	https://docs.pedscommons.org/										
INFO	Description	Each disease group in the PCDC network uses a disease-specific data dictionary as the target schema for their data harmonization efforts. The PCDC data model is the full collection these consensus data elements.										
INFO	Total Variables	521										
												
RowType	VariableName	DataType	Tier	VariableSource	VariableDescription	VariableCode	PermissibleValue	ValueSource	ValueDescription	ValueCode	ImplementationNotes	Mappings
PD							Unknown	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0	Reported as unknown by the data contributor.	ncit:C17998|ncit:17998		
PD							Not Reported	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	Not provided or available.	ncit:C43234		
PD							Serum	gct_v1.2|gct_v1.1|gct_v1.0	A sample of serum collected for analysis.	ncit:C178987		
PD							Plasma	gct_v1.2|gct_v1.1|gct_v1.0				
PD							Peritoneal Fluid	gct_v1.2|gct_v1.1|gct_v1.0				
PD							Not reported	gct_v1.2|gct_v1.1|gct_v1.0	Not provided or available.	ncit:43234		
PD							Urine	os_v1.2|os_v1.1|os_v1.0	The fluid that is excreted by the kidneys. It is stored in the bladder and discharged through the urethra.	ncit:C13283		
VD	LAB_RESULT	String	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The outcome of a laboratory test.	ncit:C36292|ncit:36292	_undefined_	_undefined_	_undefined_	_undefined_		
VD	LAB_RESULT_NUMERIC	Number	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|nbl_v1.1|nbl_v1.0|os_v1.2|os_v1.1|os_v1.0	A numeric representation of a test result.	ncit:C70952|ncit:C83320	_undefined_	_undefined_	_undefined_	_undefined_		
VD	LAB_RESULT_UNIT	Code	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The numeric unit that expresses the lab result.	ncit:C173274|ncit:C83106	_undefined_	_undefined_	_undefined_	_undefined_		
PD							%	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	A unit for expressing a number as a fraction of hundred (on the basis of a rate or proportion per hundred).	ncit:C48570		
PD							count/mm3	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	A count of items per cubic millimeter of sample.	ncit:C173275		
PD							g/dL	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	A unit of mass concentration defined as the concentration of one gram of a substance per unit volume of the mixture equal to one deciliter (100 milliliters). The concept also refers to the metric unit of mass density (volumic mass) defined as the density of substance which mass equal to one gram occupies the volume one deciliter.	ncit:C64783		
PD							U/L	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	An arbitrary unit of substance concentration equal to the concentration at which one liter of mixture contains one unit of a substance.	ncit:C67456		
PD							mm/h	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	A unit of both speed (scalar) and velocity (vector), defined as the distance of one millimeter travelled per unit time equal to one hour.	ncit:C67419		
PD							mg/L	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	A metric unit of mass concentration defined as the concentration of one gram of a substance per unit volume of the mixture equal to one cubic meter. The concept also refers to the metric unit of mass density (volumic mass) defined as the density of a substance which mass equal to one gram occupies the volume of one cubic meter.	ncit:C64572		
PD							Unknown	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0	Reported as unknown by the data contributor.	ncit:C17998|ncit:17998		
PD							Not Reported	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0	Not provided or available.	ncit:C43234|ncit:43234		
PD							ng/mL	gct_v1.2|gct_v1.1|gct_v1.0	A unit of mass concentration defined as the concentration of one microgram of a substance per unit volume of the mixture equal to one liter. The concept also refers to the unit of mass density (volumetric mass) defined as the density of a substance which mass equal to one microgram occupies the volume of one liter.	ncit:C67306		
PD							IU/L	gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0	Unit of arbitrary substance concentration (biologic activity concentration) defined as the concentration of one international unit per one liter of the system volume.	ncit:C67376		
PD							uIU/mL	hl_v1.0	Unit of arbitrary substance concentration (biologic activity concentration) defined as the concentration of one millionth of international unit per one milliliter of system volume.	ncit:C67405		
PD							mcg/mL	hl_v1.0	A metric unit of mass concentration defined as the concentration of one gram of a substance per unit volume of the mixture equal to one cubic meter. The concept also refers to the metric unit of mass density (volumic mass) defined as the density of a substance which mass equal to one gram occupies the volume of one cubic meter.	ncit:C64572		
PD							seconds	os_v1.2|os_v1.1|os_v1.0	A unit of time, one of the seven base units of the International System of Units (Systeme International d'Unites, SI). The second is the duration of 919 263 177 0 periods of the specified light radiation corresponding to the transition between the two hyperfine levels of the caesium 133 atom in its ground state at 0 K. According to the convention, 60 seconds constitute one minute; 3,600 seconds constitute one hour.	ncit:C42535		
PD							g/L	os_v1.2|os_v1.1|os_v1.0	A SI derived unit of mass concentration defined as the concentration of one kilogram of a substance per unit volume of the mixture equal to one cubic meter, or the concentration of one milligram of a substance per unit volume of the mixture equal to one milliliter, or one gram of a substance per one liter of the mixture. It is also a unit of mass density (volumic mass) defined as the density of substance which mass equal to one milligram occupies the volume one milliliter.	ncit:C42576		
PD							umol/L	os_v1.2|os_v1.1|os_v1.0	A unit of concentration (molarity unit) equal to one one-millionth of a mole (10E-6 mole) of solute per one liter of solution.	ncit:C48508		
PD							mL/min	os_v1.2|os_v1.1|os_v1.0	A metric unit of volumetric flow rate defined as the rate at which one milliliter of matter crosses a given surface during the period of time equal to one minute.	ncit:C64777		
PD							mmol/L	os_v1.2|os_v1.1|os_v1.0	A unit of concentration (molarity unit) equal to one thousandth of a mole (10E-3 mole) of solute per one liter of solution.	ncit:C64387		
PD							mIU/L	os_v1.2|os_v1.1|os_v1.0	Unit of arbitrary substance concentration (biologic activity concentration) defined as the concentration of one millionth of international unit per one milliliter of system volume.	ncit:C67405		
VD	LAB_METHOD	Code	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	A systematic course of action that is performed in order to complete a laboratory test.	ncit:C83312|ncit:83312	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Flow Cytometry	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A technique for counting, examining and sorting microscopic particles suspended in a stream of fluid.	ncit:C16585		
PD							Morphology	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A light microscopic finding that describes the cellular characteristics and architectural patterns of cell populations in a tissue sample.	ncit:C17943|ncit:C35867		
PD							Other	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD							Unknown	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	Reported as unknown by the data contributor.	ncit:C17998|ncit:17998		
PD							Not Reported	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|hl_v1.0	Not provided or available.	ncit:C43234		
PD							MicroRNA Sequencing	gct_v1.2|gct_v1.1|gct_v1.0	A next-generation or massively parallel high-throughput DNA sequencing-based procedure that can identify and quantify the microRNA sequences present in a biological sample.	ncit:C156057		
PD							qPCR	gct_v1.2|gct_v1.1|gct_v1.0	An application of PCR that measures the products generated during each cycle of the polymerase chain reaction process in order to determine the starting amount of template in the reaction.	ncit:C51962		
PD							ddPCR	gct_v1.2|gct_v1.1|gct_v1.0	A type of digital polymerase chain reaction technique in which the sample is fractionated into thousands of tiny droplets using a water-oil emulsion droplet technology, within which individual PCR reactions occur in each droplet	ncit:C166064		
PD							Cytology	gct_v1.2|gct_v1.1|gct_v1.0	The light microscopic study of normal and abnormal cells in fine needle aspirates (FNAs), body cavity fluids, and smears.	ncit:C16491		
PD							Not reported	gct_v1.2|gct_v1.1|gct_v1.0	Not provided or available.	ncit:43234		
PD							PCR	hl_v1.0	A method for amplifying a DNA base sequence using multiple rounds of heat denaturation of the DNA and annealing of oligonucleotide primers complementary to flanking regions in the presence of a heat-stable polymerase. This results in duplication of the targeted DNA region. Newly synthesized DNA strands can subsequently serve as additional templates for the same primer sequences, so that successive rounds of primer annealing, strand elongation, and dissociation produce rapid and highly specific amplification of the desired sequence. PCR also can be used to detect the existence of the defined sequence in a DNA sample.	ncit:C17003		
VD	BM_MORPHOLOGY	Code	n/a	all_v1.1|all_v1.0	The morphology characteristics of the bone marrow blasts.	ncit:C178079	_undefined_	_undefined_	_undefined_	_undefined_		
PD							M1 (less than 5% blasts)	all_v1.1|all_v1.0	A semi-quantitative microscopic finding indicating that 5 percent or less of the nucleated cells in a bone marrow sample are immature mononuclear cells.	ncit:C137698		
PD							M2 (5-25% blasts)	all_v1.1|all_v1.0	A semi-quantitative microscopic finding indicating that between 5 and 25 percent of the nucleated cells in a bone marrow sample are immature mononuclear cells.	ncit:C146709		
PD							M3 (greater than 25% blasts)	all_v1.1|all_v1.0	A semi-quantitative microscopic finding indicating that 25 percent or more of the nucleated cells in a bone marrow sample are immature mononuclear cells.	ncit:C140330		
VD	TRAUMATIC_TAP	Code	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Contamination of a cerebrospinal fluid sample by red blood cells greater than 10/mm3.	ncit:C168879	_undefined_	_undefined_	_undefined_	_undefined_		
PD							No	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The non-affirmative response to a question.	ncit:C49487		
PD							Yes	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The affirmative response to a question.	ncit:C49488		
PD							Unknown	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Reported as unknown by the data contributor.	ncit:C17998		
PD							Not Reported	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Not provided or available.	ncit:C43234		
VD	DISEASE_PHASE	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|nbl_v1.1|nbl_v1.0|os_v1.2|os_v1.1|os_v1.0	The stage or period of an individual's disease.	ncit:C168878|ncit:168878	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Initial Diagnosis	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|nbl_v1.1|nbl_v1.0|os_v1.2|os_v1.1|os_v1.0	The first diagnosis of the individual's condition.	ncit:C156813|ncit:156813		
PD							Relapse	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|nbl_v1.1|nbl_v1.0|os_v1.2|os_v1.1|os_v1.0	The return of a disease after a period of remission.	ncit:C38155|ncit:38155		
PD							Progression	ews_v1.2|ews_v1.1|ews_v1.0|hl_v1.0|nbl_v1.1|nbl_v1.0|os_v1.2|os_v1.1|os_v1.0	The worsening of a disease over time.	ncit:C35571|ncit:C17747		
PD							Relapse/Progression	ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	Either the return of the disease or the progression of the disease.	ncit:C174991		
PD							Refractory	hl_v1.0	Not responding to treatment.	ncit:C38014		
VD	DISEASE_PHASE_NUMBER	Number	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|nbl_v1.1|nbl_v1.0|os_v1.2|os_v1.1|os_v1.0	The number of the disease phase.	ncit:C173258|ncit:173258	_undefined_	_undefined_	_undefined_	_undefined_		
VD	COURSE	Code	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Prephase	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A chemotherapy treatment administered prior to the definitive chemotherapy treatment.	ncit:C168826		
PD							Induction	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	The first choice of treatment for a particular type of cancer.	ncit:C158876		
PD							Intensification	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A second round of intense chemotherapy as part of consolidation therapy.	ncit:C173105		
PD							Consolidation	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C15679		
PD							Stem Cell Transplant Conditioning	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	A regimen that can be used as a conditioning regimen for hematopoietic stem cell transplantation (HSCT).	ncit:C168794		
PD							Maintenance	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688		
PD							Palliative Treatment	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	The patient- and family-centered active holistic care of patients with advanced, progressive disease. Essential components of palliative care are: pain and symptom control, communication regarding treatment and alternatives, prognosis, and available services, rehabilitation services, care that addresses treatment and palliative concerns, intellectual, emotional, social, and spiritual needs, terminal care, support in bereavement. The goal of palliative care is an achievement of the best quality of life for patients and their families.	ncit:C15292		
PD							Other	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0	Different than the one(s) previously specified or mentioned.	ncit:C17649		
PD							Chemotherapy	hl_v1.0	The use of synthetic or naturally-occurring chemicals for the treatment of diseases.	ncit:C15632		
PD							Radiation Therapy	hl_v1.0	Treatment of a disease by means of exposure of the target or the whole body to radiation. Radiation therapy is often used as part of curative therapy and occasionally as a component of palliative treatment for cancer. Other uses include total body irradiation prior to transplantation.	ncit:C15313		
PD							Chemoimmunotherapy	hl_v1.0	Chemotherapy combined with immunotherapy. Chemotherapy uses different drugs to kill or slow the growth of cancer cells; immunotherapy uses treatments to stimulate or restore the ability of the immune system to fight cancer.	ncit:C94251		
PD							Immunotherapy	hl_v1.0	Therapy designed to induce changes in a patient's immune status in order to treat disease.	ncit:C15262		
VD	COURSE_NUMBER	Number	n/a	aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_	_undefined_		
VD	THRESHOLD_HIGH	Number	n/a	ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|os_v1.2|os_v1.1|os_v1.0	The maximum level that must be exceeded for a certain reaction to occur or be manifested.	ncit:C177365	_undefined_	_undefined_	_undefined_	_undefined_		
VD	LAB_SEQ_METHOD	Code	n/a	gct_v1.2|gct_v1.1|gct_v1.0	The number of molecules of a particular type on or in a cell or part of a cell. Usually applied to specific genes or to plasmids within a bacterium.	ncit:C49142	_undefined_	_undefined_	_undefined_	_undefined_		
PD							Relative	gct_v1.2|gct_v1.1|gct_v1.0	Considered in comparison with something else; dependent on or interconnected with something else; not absolute.	ncit:C45830		
PD							Absolute	gct_v1.2|gct_v1.1|gct_v1.0	Complete and without restriction or qualification; something that does not depend on anything else; not relative.	ncit:C45829		
PD							Unknown	gct_v1.2|gct_v1.1|gct_v1.0	Reported as unknown by the data contributor.	ncit:17998		
PD							Not Reported	gct_v1.2|gct_v1.1|gct_v1.0	Not provided or available.	ncit:43234		
VD	THRESHOLD_LOW	Number	n/a	gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0	The minimum level that must be attained for a certain reaction to occur or be manifested.	ncit:C177366	_undefined_	_undefined_	_undefined_	_undefined_		
VD	PMID_REF	Number	n/a	gct_v1.2|gct_v1.1|gct_v1.0	The unique number assigned to an article record that is entered into the PubMed system.	ncit:C127797	_undefined_	_undefined_	_undefined_	_undefined_		
												
												
TD	Molecular Analysis											
TG	Refer to each data dictionary for specific table implementation guidance											
VD	AGE_AT_MOLECULAR_ANALYSIS	Number	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|nbl_v1.1|nbl_v1.0|nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0|rms_v1.0	Age of subject (in days) when molecular analysis was performed.	ncit:C168848|ncit:168848	_undefined_	_undefined_	_undefined_	_undefined_		
VD	MOLECULAR_ANALYSIS_METHOD	Code	n/a	all_v1.1|all_v1.0|aml_v1.7|aml_v1.6|aml_v1.5|aml_v1.4|aml_v1.3|aml_v1.2|aml_v1.1|aml_v1.0|ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0	A request to enter the specific molecular analysis method used to detect abnormalities in the study.	ncit:C158954	_undefined_	_undefined_	_undefined_	_undefined_		
